"","Country","Code","Date","Open","High","Low","Close"
"8140","China","SZSE COMP SUB IND",2010-10-28,13394.77,13585.439,13344.356,13445.025
"8141","China","SZSE COMP SUB IND",2010-10-27,13681.871,13863.982,13449.356,13452.171
"8142","China","SZSE COMP SUB IND",2010-10-26,13779.779,13822.22,13592.305,13729.963
"8143","China","SZSE COMP SUB IND",2010-10-25,13292.528,13739.308,13288.167,13734.197
"8144","China","SZSE COMP SUB IND",2010-10-22,13089.346,13346.325,13036.136,13224.978
"8145","China","SZSE COMP SUB IND",2010-10-21,13175.523,13281.989,12998.294,13111.52
"8146","China","SZSE COMP SUB IND",2010-10-20,12616.445,13291.522,12602.74,13130.012
"8147","China","SZSE COMP SUB IND",2010-10-19,12643.297,12970.198,12567.126,12970.198
"8148","China","SZSE COMP SUB IND",2010-10-18,12803.473,12883.656,12532.11,12649.27
"8149","China","SZSE COMP SUB IND",2010-10-15,12421.275,12834.8,12392.938,12765.501
"8150","China","SZSE COMP SUB IND",2010-10-14,12690.569,12752.264,12474.016,12507.71
"8151","China","SZSE COMP SUB IND",2010-10-13,12376.589,12634.522,12348.728,12602.995
"8152","China","SZSE COMP SUB IND",2010-10-12,12221.534,12383.582,12168.471,12373.279
"8153","China","SZSE COMP SUB IND",2010-10-11,12037.994,12291.63,12037.994,12237.648
"8154","China","SZSE COMP SUB IND",2010-10-08,11594.916,11960.569,11578.116,11911.369
"8155","China","SZSE COMP SUB IND",2010-09-30,11154.836,11468.775,11125.494,11468.543
"8156","China","SZSE COMP SUB IND",2010-09-29,11264.666,11379.962,11192.221,11223.862
"8157","China","SZSE COMP SUB IND",2010-09-28,11380.851,11396.38,11255.899,11274.485
"8158","China","SZSE COMP SUB IND",2010-09-27,11262.867,11438.379,11232.508,11409.813
"8159","China","SZSE COMP SUB IND",2010-09-21,11189.584,11262.451,11152.96,11210.741
"8160","China","SZSE COMP SUB IND",2010-09-20,11221.941,11247.827,11072.53,11150.329
"8161","China","SZSE COMP SUB IND",2010-09-17,11180.322,11288.849,11113.222,11208.252
"8162","China","SZSE COMP SUB IND",2010-09-16,11391.229,11432.311,11060.661,11164.021
"8163","China","SZSE COMP SUB IND",2010-09-15,11653.409,11653.409,11377.446,11412.101
"8164","China","SZSE COMP SUB IND",2010-09-14,11719.834,11759.011,11630.901,11665.41
"8165","China","SZSE COMP SUB IND",2010-09-13,11541.916,11751.27,11492.715,11690.349
"8166","China","SZSE COMP SUB IND",2010-09-10,11465.915,11547.428,11302.726,11530.987
"8167","China","SZSE COMP SUB IND",2010-09-09,11750.892,11750.892,11445.084,11465.346
"8168","China","SZSE COMP SUB IND",2010-09-08,11631.578,11729.816,11579.627,11722.782
"8169","China","SZSE COMP SUB IND",2010-09-07,11674.249,11735.34,11591.916,11682.698
"8170","China","SZSE COMP SUB IND",2010-09-06,11550.126,11703.66,11550.126,11656.081
"8171","China","SZSE COMP SUB IND",2010-09-03,11497.478,11540.419,11360.339,11467.09
"8172","China","SZSE COMP SUB IND",2010-09-02,11482.349,11536.309,11392.898,11465.153
"8173","China","SZSE COMP SUB IND",2010-09-01,11369.391,11476.611,11169.899,11318.739
"8174","China","SZSE COMP SUB IND",2010-08-31,11273.862,11377.711,11237.104,11338.714
"8175","China","SZSE COMP SUB IND",2010-08-30,11114.715,11350.158,11098.737,11303.328
"8176","China","SZSE COMP SUB IND",2010-08-27,10992.761,11052.927,10926.165,11034.734
"8177","China","SZSE COMP SUB IND",2010-08-26,11001.382,11105.435,10958.62,11009.49
"8178","China","SZSE COMP SUB IND",2010-08-25,11143.295,11199.764,10953.471,10963.985
"8179","China","SZSE COMP SUB IND",2010-08-24,11067.212,11311.095,10986.067,11214.237
"8180","China","SZSE COMP SUB IND",2010-08-23,11098.273,11177.312,11049.49,11078.855
"8181","China","SZSE COMP SUB IND",2010-08-20,11280.494,11303.869,11060.057,11090.459
"8182","China","SZSE COMP SUB IND",2010-08-19,11283.357,11424.082,11218.629,11321.167
"8183","China","SZSE COMP SUB IND",2010-08-18,11304.118,11365.537,11218.91,11282.333
"8184","China","SZSE COMP SUB IND",2010-08-17,11180.751,11320.461,11171.318,11281.966
"8185","China","SZSE COMP SUB IND",2010-08-16,10870.743,11200.857,10827.601,11164.789
"8186","China","SZSE COMP SUB IND",2010-08-13,10684.187,10886.665,10613.278,10886.568
"8187","China","SZSE COMP SUB IND",2010-08-12,10683.997,10899.313,10645.212,10680.018
"8188","China","SZSE COMP SUB IND",2010-08-11,10658.909,10861.394,10654.489,10806.625
"8189","China","SZSE COMP SUB IND",2010-08-10,11028.148,11050.825,10715.394,10715.394
"8190","China","SZSE COMP SUB IND",2010-08-09,10923.887,11031.515,10906.878,11017.413
"8191","China","SZSE COMP SUB IND",2010-08-06,10762.604,10949.24,10627.577,10942.933
"8192","China","SZSE COMP SUB IND",2010-08-05,10862.046,10876.667,10701.676,10768.078
"8193","China","SZSE COMP SUB IND",2010-08-04,10781.447,10870.947,10625.885,10870.382
"8194","China","SZSE COMP SUB IND",2010-08-03,11039.368,11091.177,10830.699,10830.699
"8195","China","SZSE COMP SUB IND",2010-08-02,10789.066,11041.942,10786.562,11004.744
"8196","China","SZSE COMP SUB IND",2010-07-30,10801.256,10836.284,10693.135,10785.346
"8197","China","SZSE COMP SUB IND",2010-07-29,10847.511,10899.433,10751.034,10838.91
"8198","China","SZSE COMP SUB IND",2010-07-28,10567.151,10832.305,10526.951,10825.167
"8199","China","SZSE COMP SUB IND",2010-07-27,10574.173,10631.166,10510.445,10566.207
"8200","China","SZSE COMP SUB IND",2010-07-26,10555.689,10614.669,10449.516,10591.125
"8201","China","SZSE COMP SUB IND",2010-07-23,10510.675,10587.027,10429.103,10527.945
"8202","China","SZSE COMP SUB IND",2010-07-22,10302.345,10483.234,10284.505,10471.774
"8203","China","SZSE COMP SUB IND",2010-07-21,10345.975,10433.405,10294.508,10324.126
"8204","China","SZSE COMP SUB IND",2010-07-20,10095.204,10372.268,10095.204,10339.429
"8205","China","SZSE COMP SUB IND",2010-07-19,9727.013,10154.357,9700.555,10097.104
"8206","China","SZSE COMP SUB IND",2010-07-16,9677.78,9841.769,9599.972,9806.639
"8207","China","SZSE COMP SUB IND",2010-07-15,9793.974,9957.261,9709.044,9718.725
"8208","China","SZSE COMP SUB IND",2010-07-14,9813.314,9958.997,9759.332,9803.72
"8209","China","SZSE COMP SUB IND",2010-07-13,9850.347,9857.489,9733.698,9801.76
"8210","China","SZSE COMP SUB IND",2010-07-12,9829.578,9999.986,9795.467,9959.218
"8211","China","SZSE COMP SUB IND",2010-07-09,9480.287,9868.803,9399.508,9816.855
"8212","China","SZSE COMP SUB IND",2010-07-08,9528.264,9585.368,9436.399,9465.799
"8213","China","SZSE COMP SUB IND",2010-07-07,9392.994,9485.43,9359.352,9485.43
"8214","China","SZSE COMP SUB IND",2010-07-06,9128.182,9403.068,9122.018,9363.016
"8215","China","SZSE COMP SUB IND",2010-07-05,9122.433,9237.073,8982.802,9171.029
"8216","China","SZSE COMP SUB IND",2010-07-02,9192.103,9272.643,8945.204,9227.888
"8217","China","SZSE COMP SUB IND",2010-07-01,9376.078,9439.738,9203.909,9203.909
"8218","China","SZSE COMP SUB IND",2010-06-30,9428.164,9449.811,9335.565,9386.937
"8219","China","SZSE COMP SUB IND",2010-06-29,10022.8,10061.034,9508.587,9508.905
"8220","China","SZSE COMP SUB IND",2010-06-28,10101.267,10165.574,9980.67,10012.055
"8221","China","SZSE COMP SUB IND",2010-06-25,10195.896,10219.723,10037.939,10104.831
"8222","China","SZSE COMP SUB IND",2010-06-24,10244.013,10343.567,10173.385,10250.901
"8223","China","SZSE COMP SUB IND",2010-06-23,10282.461,10374.33,10157.664,10256.266
"8224","China","SZSE COMP SUB IND",2010-06-22,10268.728,10407.38,10242.136,10345.547
"8225","China","SZSE COMP SUB IND",2010-06-21,9957.373,10323.182,9874.431,10309.605
"8226","China","SZSE COMP SUB IND",2010-06-18,10156.955,10234.407,9934.822,9966.538
"8227","China","SZSE COMP SUB IND",2010-06-17,10300.497,10329.436,10162.365,10162.365
"8228","China","SZSE COMP SUB IND",2010-06-11,10286.047,10357.005,10222.691,10239.333
"8229","China","SZSE COMP SUB IND",2010-06-10,10271.297,10337.121,10217.299,10222.218
"8230","China","SZSE COMP SUB IND",2010-06-09,10086.766,10358.591,10039.757,10346.27
"8231","China","SZSE COMP SUB IND",2010-06-08,9981.744,10104.086,9944.47,10038.784
"8232","China","SZSE COMP SUB IND",2010-06-07,9977.227,10083.267,9922.775,9992.674
"8233","China","SZSE COMP SUB IND",2010-06-04,10086.051,10202.062,10055.32,10187.203
"8234","China","SZSE COMP SUB IND",2010-06-03,10249.275,10317.974,10118.039,10118.039
"8235","China","SZSE COMP SUB IND",2010-06-02,10062.749,10188.141,9950.534,10188.141
"8236","China","SZSE COMP SUB IND",2010-06-01,10123.669,10246.026,9970.048,10098.454
"8237","China","SZSE COMP SUB IND",2010-05-31,10455.34,10553.242,10204.174,10204.174
"8238","China","SZSE COMP SUB IND",2010-05-28,10636.862,10670.293,10447.155,10495.652
"8239","China","SZSE COMP SUB IND",2010-05-27,10342.185,10575.736,10199.11,10543.333
"8240","China","SZSE COMP SUB IND",2010-05-26,10353.401,10465.324,10286.379,10361.697
"8241","China","SZSE COMP SUB IND",2010-05-25,10539.411,10545.538,10304.84,10365.225
"8242","China","SZSE COMP SUB IND",2010-05-24,10296.192,10710.115,10296.192,10620.125
"8243","China","SZSE COMP SUB IND",2010-05-21,9698.074,10209.243,9666.472,10209.069
"8244","China","SZSE COMP SUB IND",2010-05-20,9917.534,10214.326,9903.108,9945.551
"8245","China","SZSE COMP SUB IND",2010-05-19,9904.752,10138.179,9818.896,9991.401
"8246","China","SZSE COMP SUB IND",2010-05-18,9719.072,10056.218,9627.424,10003.807
"8247","China","SZSE COMP SUB IND",2010-05-17,10168.15,10177.82,9728.671,9731.718
"8248","China","SZSE COMP SUB IND",2010-05-14,10354.776,10400.279,10257.749,10330.141
"8249","China","SZSE COMP SUB IND",2010-05-13,10161.181,10417.805,10114.684,10417.805
"8250","China","SZSE COMP SUB IND",2010-05-12,10006.942,10202.563,9905.48,10146.632
"8251","China","SZSE COMP SUB IND",2010-05-11,10486.272,10511.148,10083.795,10091.204
"8252","China","SZSE COMP SUB IND",2010-05-10,10156.901,10314.023,10042.125,10264.045
"8253","China","SZSE COMP SUB IND",2010-05-07,10184.793,10346.204,10091.321,10146.425
"8254","China","SZSE COMP SUB IND",2010-05-06,10936.96,10936.96,10421.714,10422.564
"8255","China","SZSE COMP SUB IND",2010-05-05,10853.13,11006.581,10671.893,11003.731
"8256","China","SZSE COMP SUB IND",2010-05-04,10959.163,11139.156,10911.859,10960.771
"8257","China","SZSE COMP SUB IND",2010-04-30,11135.842,11192.377,10974.149,11162.537
"8258","China","SZSE COMP SUB IND",2010-04-29,11402.998,11452.405,11195.219,11196.349
"8259","China","SZSE COMP SUB IND",2010-04-28,11250.527,11444.582,11174.172,11333.847
"8260","China","SZSE COMP SUB IND",2010-04-27,11565.993,11565.993,11179.502,11355.367
"8261","China","SZSE COMP SUB IND",2010-04-26,11701.425,11767.664,11594.236,11602.634
"8262","China","SZSE COMP SUB IND",2010-04-23,11681.965,11808.054,11638.025,11702.87
"8263","China","SZSE COMP SUB IND",2010-04-22,11745.239,11822.805,11573.615,11703.962
"8264","China","SZSE COMP SUB IND",2010-04-21,11557.604,11779.127,11501.956,11766.815
"8265","China","SZSE COMP SUB IND",2010-04-20,11627.407,11713.905,11395.742,11538.976
"8266","China","SZSE COMP SUB IND",2010-04-19,12248.022,12248.022,11641.597,11644.577
"8267","China","SZSE COMP SUB IND",2010-04-16,12503.465,12508.522,12363.785,12416.86
"8268","China","SZSE COMP SUB IND",2010-04-15,12561.534,12584.112,12422.315,12513.291
"8269","China","SZSE COMP SUB IND",2010-04-14,12514.807,12557.695,12447.905,12557.695
"8270","China","SZSE COMP SUB IND",2010-04-13,12387.394,12550.348,12261.271,12511.891
"8271","China","SZSE COMP SUB IND",2010-04-12,12605.945,12625.766,12338.857,12399.2
"8272","China","SZSE COMP SUB IND",2010-04-09,12452.345,12555.123,12393.518,12555.123
"8273","China","SZSE COMP SUB IND",2010-04-08,12603.246,12603.246,12381.381,12427.002
"8274","China","SZSE COMP SUB IND",2010-04-07,12696.334,12696.334,12561.407,12631.971
"8275","China","SZSE COMP SUB IND",2010-04-06,12824.148,12849.706,12651.11,12702.835
"8276","China","SZSE COMP SUB IND",2010-04-02,12717.979,12793.71,12707.041,12767.856
"8277","China","SZSE COMP SUB IND",2010-04-01,12512.405,12689.072,12512.405,12686.063
"8278","China","SZSE COMP SUB IND",2010-03-31,12603.745,12611.435,12469.449,12494.35
"8279","China","SZSE COMP SUB IND",2010-03-30,12574.805,12617.673,12527.579,12593.035
"8280","China","SZSE COMP SUB IND",2010-03-29,12301.603,12574.878,12301.603,12552.449
"8281","China","SZSE COMP SUB IND",2010-03-26,12081.113,12282.265,12030.432,12240.356
"8282","China","SZSE COMP SUB IND",2010-03-25,12266.588,12266.588,12078.256,12086.899
"8283","China","SZSE COMP SUB IND",2010-03-24,12315.614,12359.22,12260.482,12290.043
"8284","China","SZSE COMP SUB IND",2010-03-23,12362.386,12400.253,12280.022,12304.981
"8285","China","SZSE COMP SUB IND",2010-03-22,12358.032,12411.216,12304.497,12352.446
"8286","China","SZSE COMP SUB IND",2010-03-19,12265.297,12361.212,12185.447,12352.919
"8287","China","SZSE COMP SUB IND",2010-03-18,12257.846,12354.931,12198.08,12236.725
"8288","China","SZSE COMP SUB IND",2010-03-17,12007.795,12233.774,11975.577,12233.774
"8289","China","SZSE COMP SUB IND",2010-03-16,11931.321,11985.028,11835.619,11948.76
"8290","China","SZSE COMP SUB IND",2010-03-15,12154.531,12158.868,11866.993,11903.333
"8291","China","SZSE COMP SUB IND",2010-03-12,12364.569,12376.592,12167.34,12169.11
"8292","China","SZSE COMP SUB IND",2010-03-11,12399.766,12468.935,12277.192,12367.687
"8293","China","SZSE COMP SUB IND",2010-03-10,12496.775,12553.966,12363.412,12391.645
"8294","China","SZSE COMP SUB IND",2010-03-09,12440.212,12569.56,12289.964,12507.657
"8295","China","SZSE COMP SUB IND",2010-03-08,12376.327,12470.869,12327.717,12437.567
"8296","China","SZSE COMP SUB IND",2010-03-05,12312.74,12433.567,12268.555,12341.739
"8297","China","SZSE COMP SUB IND",2010-03-04,12647.988,12720.357,12292.278,12312.889
"8298","China","SZSE COMP SUB IND",2010-03-03,12544.024,12612.693,12444.197,12612.693
"8299","China","SZSE COMP SUB IND",2010-03-02,12595.321,12690.483,12517.275,12548.91
"8300","China","SZSE COMP SUB IND",2010-03-01,12480.811,12599.274,12454.032,12588.26
"8301","China","SZSE COMP SUB IND",2010-02-26,12472.995,12527.016,12417.242,12436.655
"8302","China","SZSE COMP SUB IND",2010-02-25,12324.943,12495.986,12324.943,12494.269
"8303","China","SZSE COMP SUB IND",2010-02-24,11994.949,12282.093,11936.952,12282.093
"8304","China","SZSE COMP SUB IND",2010-02-23,12185.935,12185.935,11922.728,12069.209
"8305","China","SZSE COMP SUB IND",2010-02-22,12299.112,12337.768,12213.544,12213.544
"8306","China","SZSE COMP SUB IND",2010-02-12,12259.472,12327.926,12241.61,12304.784
"8307","China","SZSE COMP SUB IND",2010-02-11,12178.951,12297.408,12152.354,12224.6
"8308","China","SZSE COMP SUB IND",2010-02-10,12082.997,12185.378,12051.164,12185.378
"8309","China","SZSE COMP SUB IND",2010-02-09,11935.801,12037.315,11900.283,11970.438
"8310","China","SZSE COMP SUB IND",2010-02-08,11900.1,11997.663,11847.02,11947.336
"8311","China","SZSE COMP SUB IND",2010-02-05,11892.313,12018.387,11823.069,11917.136
"8312","China","SZSE COMP SUB IND",2010-02-04,12177.147,12283.517,12112.934,12169.479
"8313","China","SZSE COMP SUB IND",2010-02-03,11961.115,12262.567,11714.159,12262.567
"8314","China","SZSE COMP SUB IND",2010-02-02,12035.931,12173.913,11912.927,11912.927
"8315","China","SZSE COMP SUB IND",2010-02-01,12125.509,12126.263,11841.96,11989.107
"8316","China","SZSE COMP SUB IND",2010-01-29,12058.699,12339.063,11998.657,12137.204
"8317","China","SZSE COMP SUB IND",2010-01-28,12008.962,12166.466,11903.993,12120.476
"8318","China","SZSE COMP SUB IND",2010-01-27,12157.136,12233.115,11946.485,12046.779
"8319","China","SZSE COMP SUB IND",2010-01-26,12496.107,12536.474,12091.086,12162.556
"8320","China","SZSE COMP SUB IND",2010-01-25,12506.141,12640.732,12458.56,12470.188
"8321","China","SZSE COMP SUB IND",2010-01-22,12756.921,12756.921,12394.068,12595.935
"8322","China","SZSE COMP SUB IND",2010-01-21,12928.517,12982.883,12732.961,12917.154
"8323","China","SZSE COMP SUB IND",2010-01-20,13375.529,13389.934,12871.581,12916.154
"8324","China","SZSE COMP SUB IND",2010-01-19,13389.592,13433.057,13318.351,13350.671
"8325","China","SZSE COMP SUB IND",2010-01-18,13234.109,13373.107,13175.933,13361.518
"8326","China","SZSE COMP SUB IND",2010-01-15,13247.654,13320.395,13118.246,13264.372
"8327","China","SZSE COMP SUB IND",2010-01-14,13037.804,13222.221,12965.786,13204.189
"8328","China","SZSE COMP SUB IND",2010-01-13,13031.554,13227.964,12936.324,13016.557
"8329","China","SZSE COMP SUB IND",2010-01-12,13187.393,13381.25,12993.228,13381.25
"8330","China","SZSE COMP SUB IND",2010-01-11,13559.279,13606.227,13089.876,13161.09
"8331","China","SZSE COMP SUB IND",2010-01-08,13180.895,13270.625,13040.343,13267.436
"8332","China","SZSE COMP SUB IND",2010-01-07,13514.636,13571.349,13148.253,13235.48
"8333","China","SZSE COMP SUB IND",2010-01-06,13509.39,13677.403,13456.29,13505.184
"8334","China","SZSE COMP SUB IND",2010-01-05,13539.825,13597.357,13324.555,13517.375
"8335","China","SZSE COMP SUB IND",2010-01-04,13766.096,13782.805,13533.537,13533.537
"8336","China","SZSE COMP SUB IND",2009-12-31,13636.302,13699.97,13509.012,13699.97
"8337","China","SZSE COMP SUB IND",2009-12-30,13504.154,13645.165,13459.591,13644.466
"8338","China","SZSE COMP SUB IND",2009-12-29,13484.492,13503.986,13308.801,13503.986
"8339","China","SZSE COMP SUB IND",2009-12-28,13311.018,13502.359,13311.018,13463.983
"8340","China","SZSE COMP SUB IND",2009-12-25,13298.858,13364.292,13223.992,13289.938
"8341","China","SZSE COMP SUB IND",2009-12-24,12867.364,13341.635,12839.46,13305.307
"8342","China","SZSE COMP SUB IND",2009-12-23,12635.677,12859.92,12635.677,12813.293
"8343","China","SZSE COMP SUB IND",2009-12-22,13042.915,13060.492,12642.121,12647.509
"8344","China","SZSE COMP SUB IND",2009-12-21,12911.795,13011.15,12815.336,13011.15
"8345","China","SZSE COMP SUB IND",2009-12-18,13263.301,13263.301,12900.036,12914.968
"8346","China","SZSE COMP SUB IND",2009-12-17,13694.684,13752.919,13368.625,13391.724
"8347","China","SZSE COMP SUB IND",2009-12-16,13760.759,13883.309,13644.69,13664.971
"8348","China","SZSE COMP SUB IND",2009-12-15,13865.115,13972.649,13782.899,13825.839
"8349","China","SZSE COMP SUB IND",2009-12-14,13882.179,13971.23,13544.503,13940.44
"8350","China","SZSE COMP SUB IND",2009-12-11,13942.244,14041.752,13843.8,13875.868
"8351","China","SZSE COMP SUB IND",2009-12-10,13862.757,13992.3,13763.633,13868.801
"8352","China","SZSE COMP SUB IND",2009-12-09,13777.819,13905.771,13713.516,13772.169
"8353","China","SZSE COMP SUB IND",2009-12-08,14079.894,14096.867,13808.816,13930.284
"8354","China","SZSE COMP SUB IND",2009-12-07,13924.402,14070.806,13872.517,14051.517
"8355","China","SZSE COMP SUB IND",2009-12-04,13731.877,13950.925,13448.78,13884.929
"8356","China","SZSE COMP SUB IND",2009-12-03,13789.08,13822.909,13604.152,13759.835
"8357","China","SZSE COMP SUB IND",2009-12-02,13724.562,13850.263,13687.302,13800.503
"8358","China","SZSE COMP SUB IND",2009-12-01,13474.863,13702.058,13363.739,13682.167
"8359","China","SZSE COMP SUB IND",2009-11-30,13015.482,13486.773,13015.482,13486.773
"8360","China","SZSE COMP SUB IND",2009-11-27,13067.525,13292.756,12800.696,12876.146
"8361","China","SZSE COMP SUB IND",2009-11-26,13848.955,13920.896,13248.27,13287.374
"8362","China","SZSE COMP SUB IND",2009-11-25,13409.199,13817.216,13332.534,13814.554
"8363","China","SZSE COMP SUB IND",2009-11-24,13899.843,14032.596,13402.441,13453.279
"8364","China","SZSE COMP SUB IND",2009-11-23,13710.258,13854.661,13667.475,13854.661
"8365","China","SZSE COMP SUB IND",2009-11-20,13645.697,13781.008,13540.104,13695.146
"8366","China","SZSE COMP SUB IND",2009-11-19,13669.534,13733.452,13549.323,13699.545
"8367","China","SZSE COMP SUB IND",2009-11-18,13681.897,13750.179,13571.74,13642.349
"8368","China","SZSE COMP SUB IND",2009-11-17,13766.565,13771.629,13627.213,13671.077
"8369","China","SZSE COMP SUB IND",2009-11-16,13354.168,13699.678,13354.168,13699.678
"8370","China","SZSE COMP SUB IND",2009-11-13,13140.467,13264.4,12989.747,13264.4
"8371","China","SZSE COMP SUB IND",2009-11-12,13135.911,13299.288,13129.735,13180.278
"8372","China","SZSE COMP SUB IND",2009-11-11,13138.889,13200.079,13003.786,13106.919
"8373","China","SZSE COMP SUB IND",2009-11-10,13133.663,13224.785,13115.042,13151.491
"8374","China","SZSE COMP SUB IND",2009-11-09,12996.293,13064.376,12890.013,13036.303
"8375","China","SZSE COMP SUB IND",2009-11-06,12994.509,13082.169,12940.992,12987.199
"8376","China","SZSE COMP SUB IND",2009-11-05,12945.932,12982.794,12777.293,12901.701
"8377","China","SZSE COMP SUB IND",2009-11-04,12886.095,13024.155,12772.8,12931.208
"8378","China","SZSE COMP SUB IND",2009-11-03,12754.702,12903.684,12727.484,12859.856
"8379","China","SZSE COMP SUB IND",2009-11-02,12016.613,12718.973,11957.575,12715.652
"8380","China","SZSE COMP SUB IND",2009-10-30,12427.104,12491.718,12294.189,12297.162
"8381","China","SZSE COMP SUB IND",2009-10-29,12270.614,12373.708,12174.123,12193.159
"8382","China","SZSE COMP SUB IND",2009-10-28,12349.47,12527.609,12234.352,12505.327
"8383","China","SZSE COMP SUB IND",2009-10-27,12704.24,12739.085,12412.449,12412.449
"8384","China","SZSE COMP SUB IND",2009-10-26,12869.339,12916.805,12708.884,12815.259
"8385","China","SZSE COMP SUB IND",2009-10-23,12656.32,12941.382,12656.32,12843.213
"8386","China","SZSE COMP SUB IND",2009-10-22,12670.973,12751.302,12586.674,12624.682
"8387","China","SZSE COMP SUB IND",2009-10-21,12683.733,12875.102,12631.479,12692.716
"8388","China","SZSE COMP SUB IND",2009-10-20,12566.47,12684.974,12531.665,12676.238
"8389","China","SZSE COMP SUB IND",2009-10-19,12047.736,12485.209,12035.189,12483.265
"8390","China","SZSE COMP SUB IND",2009-10-16,12046.804,12126.918,11828.056,12033.368
"8391","China","SZSE COMP SUB IND",2009-10-15,12092.423,12214.067,11985.257,12010.18
"8392","China","SZSE COMP SUB IND",2009-10-14,11914.767,12171.472,11895.297,11975.907
"8393","China","SZSE COMP SUB IND",2009-10-13,11710.141,11874.901,11679.203,11874.901
"8394","China","SZSE COMP SUB IND",2009-10-12,11829.297,11895.911,11728.061,11743.887
"8395","China","SZSE COMP SUB IND",2009-10-09,11499.696,11809.097,11452.333,11801.234
"8396","China","SZSE COMP SUB IND",2009-09-30,11121.229,11300.029,11121.229,11206.847
"8397","China","SZSE COMP SUB IND",2009-09-29,11092.516,11157.547,10883.134,11069.282
"8398","China","SZSE COMP SUB IND",2009-09-28,11418.44,11527.625,11042.07,11086.709
"8399","China","SZSE COMP SUB IND",2009-09-25,11382.153,11539.043,11261.701,11384.162
"8400","China","SZSE COMP SUB IND",2009-09-24,11386.443,11654.088,11109.078,11475.876
"8401","China","SZSE COMP SUB IND",2009-09-23,11787.867,11898.47,11383.941,11462.334
"8402","China","SZSE COMP SUB IND",2009-09-22,11985.817,12230.226,11806.762,11813.46
"8403","China","SZSE COMP SUB IND",2009-09-21,11836.764,12048.644,11553.899,12045.205
"8404","China","SZSE COMP SUB IND",2009-09-18,12486.782,12488.602,11854.242,11977.401
"8405","China","SZSE COMP SUB IND",2009-09-17,12334.96,12521.88,12334.96,12473.607
"8406","China","SZSE COMP SUB IND",2009-09-16,12396.496,12456.961,12097.602,12294.875
"8407","China","SZSE COMP SUB IND",2009-09-15,12406.056,12530.067,12306.253,12438.243
"8408","China","SZSE COMP SUB IND",2009-09-14,12145.843,12387.559,12128.459,12385.06
"8409","China","SZSE COMP SUB IND",2009-09-11,11839.081,12173.202,11834.467,12096.264
"8410","China","SZSE COMP SUB IND",2009-09-10,11954.83,12066.162,11849.481,11887.023
"8411","China","SZSE COMP SUB IND",2009-09-09,12000.096,12097.61,11828.876,12047.224
"8412","China","SZSE COMP SUB IND",2009-09-08,11548.251,11923.336,11425.502,11923.336
"8413","China","SZSE COMP SUB IND",2009-09-07,11591.635,11837.506,11526.961,11635.45
"8414","China","SZSE COMP SUB IND",2009-09-04,11416.655,11609.475,11369.855,11519.681
"8415","China","SZSE COMP SUB IND",2009-09-03,10772.756,11445.361,10765.013,11404.052
"8416","China","SZSE COMP SUB IND",2009-09-02,10503.394,10811.577,10462.113,10738.953
"8417","China","SZSE COMP SUB IND",2009-09-01,10463.037,10855.28,10387.417,10614.284
"8418","China","SZSE COMP SUB IND",2009-08-31,11297.463,11297.463,10561.741,10585.085
"8419","China","SZSE COMP SUB IND",2009-08-28,11880.028,11963.524,11418.052,11450.079
"8420","China","SZSE COMP SUB IND",2009-08-27,11868.663,12148.18,11760.962,11897.735
"8421","China","SZSE COMP SUB IND",2009-08-26,11598.575,12101.815,11546.249,11995.025
"8422","China","SZSE COMP SUB IND",2009-08-25,12009.563,12009.563,11332.387,11688.174
"8423","China","SZSE COMP SUB IND",2009-08-24,11962.76,12126.864,11847.517,12075.797
"8424","China","SZSE COMP SUB IND",2009-08-21,11602.306,11981.484,11542.395,11892.017
"8425","China","SZSE COMP SUB IND",2009-08-20,11193.028,11667.979,11193.028,11648.353
"8426","China","SZSE COMP SUB IND",2009-08-19,11818,11833.967,11072.606,11209.925
"8427","China","SZSE COMP SUB IND",2009-08-18,11527.696,11833.031,11466.994,11773.302
"8428","China","SZSE COMP SUB IND",2009-08-17,12269.491,12378.005,11652.915,11668.8
"8429","China","SZSE COMP SUB IND",2009-08-14,12807.44,12924.201,12472.944,12499.749
"8430","China","SZSE COMP SUB IND",2009-08-13,12622.753,12834.083,12383.19,12802.906
"8431","China","SZSE COMP SUB IND",2009-08-12,13091.959,13101.994,12547.418,12591.662
"8432","China","SZSE COMP SUB IND",2009-08-11,13033.088,13198.835,12943.915,13137.106
"8433","China","SZSE COMP SUB IND",2009-08-10,13109.324,13243.819,12745.897,12973.649
"8434","China","SZSE COMP SUB IND",2009-08-07,13459.42,13569.635,12943.836,12975.257
"8435","China","SZSE COMP SUB IND",2009-08-06,13660.389,13781.806,13268.303,13495.969
"8436","China","SZSE COMP SUB IND",2009-08-05,13895.693,13943.443,13572.817,13782.941
"8437","China","SZSE COMP SUB IND",2009-08-04,13924.915,13929.982,13603.001,13904.546
"8438","China","SZSE COMP SUB IND",2009-08-03,13735.084,13867.712,13582.344,13856.992
"8439","China","SZSE COMP SUB IND",2009-07-31,13387.883,13671.134,13250.497,13670.718
"8440","China","SZSE COMP SUB IND",2009-07-30,13141.757,13377.006,12796.295,13272.531
"8441","China","SZSE COMP SUB IND",2009-07-29,13778.576,13810.086,12720.047,13070.595
"8442","China","SZSE COMP SUB IND",2009-07-28,13785.85,13881.136,13634.794,13836.656
