"","CST","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","City","Rain","Snow","Thunderstorm","Fog"
"1674",2015-05-28,23,17,11,"Sydney",0,0,0,0
"1675",2015-05-29,20,18,13,"Sydney",1,0,0,0
"1676",2015-05-30,19,14,11,"Sydney",1,0,0,0
"1677",2015-05-31,16,13,11,"Sydney",0,0,0,0
"1678",2015-06-01,15,12,9,"Sydney",1,0,0,0
"1679",2015-06-02,15,11,7,"Sydney",0,0,0,0
"1680",2015-06-03,16,11,7,"Sydney",0,0,0,0
"1681",2015-06-04,20,13,7,"Sydney",0,0,0,0
"1682",2015-06-05,16,12,9,"Sydney",1,0,0,0
"1683",2015-06-06,21,16,11,"Sydney",0,0,0,0
"1684",2015-06-07,22,16,9,"Sydney",0,0,0,0
"1685",2015-06-08,23,17,11,"Sydney",0,0,0,0
"1686",2015-06-09,23,17,12,"Sydney",0,0,0,0
"1687",2015-06-10,15,13,12,"Sydney",1,0,0,0
"1688",2015-06-11,17,14,13,"Sydney",1,0,0,0
"1689",2015-06-12,19,16,13,"Sydney",1,0,0,0
"1690",2015-06-13,20,17,12,"Sydney",0,0,0,0
"1691",2015-06-14,19,14,9,"Sydney",0,0,0,0
"1692",2015-06-15,18,14,10,"Sydney",1,0,0,0
"1693",2015-06-16,17,16,14,"Sydney",1,0,0,0
"1694",2015-06-17,18,16,13,"Sydney",1,0,0,0
"1695",2015-06-18,17,14,11,"Sydney",1,0,0,0
"1696",2015-06-19,14,12,9,"Sydney",1,0,0,0
"1697",2015-06-20,15,12,8,"Sydney",1,0,0,0
"1698",2015-06-21,14,11,9,"Sydney",1,0,0,0
"1699",2015-06-22,19,13,8,"Sydney",0,0,0,1
"1700",2015-06-23,20,14,8,"Sydney",0,0,0,0
"1701",2015-06-24,21,16,11,"Sydney",0,0,0,0
"1702",2015-06-25,18,16,12,"Sydney",1,0,0,0
"1703",2015-06-26,18,14,10,"Sydney",0,0,0,0
"1704",2015-06-27,20,14,8,"Sydney",0,0,0,0
"1705",2015-06-28,17,12,7,"Sydney",0,0,0,0
"1706",2015-06-29,18,13,8,"Sydney",0,0,0,0
"1707",2015-06-30,20,14,9,"Sydney",0,0,0,1
"1708",2015-07-01,17,13,9,"Sydney",1,0,0,0
"1709",2015-07-02,17,11,6,"Sydney",0,0,0,0
"1710",2015-07-03,14,10,6,"Sydney",0,0,0,0
"1711",2015-07-04,16,11,5,"Sydney",0,0,0,0
"1712",2015-07-05,18,12,5,"Sydney",0,0,0,0
"1713",2015-07-06,17,11,6,"Sydney",0,0,0,0
"1714",2015-07-07,14,10,7,"Sydney",1,0,0,0
"1715",2015-07-08,14,11,8,"Sydney",1,0,0,0
"1716",2015-07-09,17,11,6,"Sydney",0,0,0,0
"1717",2015-07-10,16,11,7,"Sydney",1,0,0,0
"1718",2015-07-11,20,13,6,"Sydney",1,0,1,1
"1719",2015-07-12,15,11,8,"Sydney",1,0,1,0
"1720",2015-07-13,18,13,8,"Sydney",1,0,0,0
"1721",2015-07-14,17,13,9,"Sydney",0,0,0,0
"1722",2015-07-15,16,11,6,"Sydney",0,0,0,0
"1723",2015-07-16,13,11,8,"Sydney",1,0,1,0
"1724",2015-07-17,14,10,6,"Sydney",1,0,0,0
"1725",2015-07-18,13,10,7,"Sydney",1,0,0,0
"1726",2015-07-19,14,11,7,"Sydney",0,0,0,0
"1727",2015-07-20,16,12,8,"Sydney",1,0,0,0
"1728",2015-07-21,20,14,8,"Sydney",0,0,0,0
"1729",2015-07-22,18,14,9,"Sydney",0,0,0,0
"1730",2015-07-23,16,13,11,"Sydney",1,0,0,0
"1731",2015-07-24,21,16,11,"Sydney",1,0,0,1
"1732",2015-07-25,21,16,10,"Sydney",0,0,0,0
"1733",2015-07-26,21,16,11,"Sydney",0,0,0,0
"1734",2015-07-27,15,11,8,"Sydney",0,0,0,0
"1735",2015-07-28,16,11,7,"Sydney",0,0,0,0
"1736",2015-07-29,16,12,7,"Sydney",0,0,0,0
"1737",2015-07-30,21,14,8,"Sydney",0,0,0,0
"1738",2015-07-31,21,16,11,"Sydney",0,0,0,0
"1739",2015-08-01,23,15,7,"Sydney",0,0,0,0
"1740",2015-08-02,25,18,11,"Sydney",0,0,0,0
"1741",2015-08-03,19,14,9,"Sydney",0,0,0,0
"1742",2015-08-04,15,11,8,"Sydney",1,0,0,0
"1743",2015-08-05,16,11,6,"Sydney",0,0,0,0
"1744",2015-08-06,16,11,7,"Sydney",0,0,0,0
"1745",2015-08-07,17,11,6,"Sydney",0,0,0,0
"1746",2015-08-08,15,11,7,"Sydney",0,0,0,0
"1747",2015-08-09,17,11,6,"Sydney",0,0,0,0
"1748",2015-08-10,21,14,8,"Sydney",0,0,0,0
"1749",2015-08-11,21,15,9,"Sydney",0,0,0,0
"1750",2015-08-12,19,13,7,"Sydney",1,0,0,0
"1751",2015-08-13,19,13,8,"Sydney",0,0,0,0
"1752",2015-08-14,18,12,7,"Sydney",0,0,0,0
"1753",2015-08-15,16,12,8,"Sydney",0,0,0,0
"1754",2015-08-16,21,16,11,"Sydney",0,0,0,0
"1755",2015-08-17,21,14,9,"Sydney",0,0,0,0
"1756",2015-08-18,15,12,10,"Sydney",0,0,0,0
"1757",2015-08-19,16,12,9,"Sydney",0,0,0,0
"1758",2015-08-20,20,14,8,"Sydney",0,0,0,0
"1759",2015-08-21,23,16,9,"Sydney",0,0,0,0
"1760",2015-08-22,28,21,15,"Sydney",0,0,0,0
"1761",2015-08-23,21,18,15,"Sydney",1,0,0,0
"1762",2015-08-24,17,16,14,"Sydney",1,0,1,0
"1763",2015-08-25,20,16,12,"Sydney",1,0,0,0
"1764",2015-08-26,19,16,13,"Sydney",1,0,0,0
"1765",2015-08-27,22,17,12,"Sydney",1,0,0,0
"1766",2015-08-28,18,14,10,"Sydney",1,0,0,0
"1767",2015-08-29,20,14,9,"Sydney",0,0,0,0
"1768",2015-08-30,16,12,7,"Sydney",0,0,0,0
"1769",2015-08-31,16,13,9,"Sydney",0,0,0,0
"1770",2015-09-01,17,12,8,"Sydney",0,0,0,0
"1771",2015-09-02,20,13,7,"Sydney",1,0,0,0
"1772",2015-09-03,20,16,11,"Sydney",1,0,0,0
"1773",2015-09-04,17,14,12,"Sydney",1,0,0,0
"1774",2015-09-05,19,15,11,"Sydney",1,0,0,0
"1775",2015-09-06,17,14,12,"Sydney",1,0,0,0
"1776",2015-09-07,24,17,9,"Sydney",0,0,0,1
"1777",2015-09-08,20,14,9,"Sydney",0,0,0,0
"1778",2015-09-09,17,13,10,"Sydney",0,0,0,0
"1779",2015-09-10,18,14,11,"Sydney",0,0,0,0
"1780",2015-09-11,23,18,14,"Sydney",0,0,0,0
"1781",2015-09-12,25,18,11,"Sydney",0,0,0,0
"1782",2015-09-13,23,18,12,"Sydney",0,0,0,0
"1783",2015-09-14,24,19,14,"Sydney",0,0,0,0
"1784",2015-09-15,31,22,14,"Sydney",0,0,0,0
"1785",2015-09-16,19,16,12,"Sydney",0,0,0,0
"1786",2015-09-17,18,15,12,"Sydney",1,0,1,0
"1787",2015-09-18,18,16,13,"Sydney",1,0,0,0
"1788",2015-09-19,19,16,12,"Sydney",1,0,0,0
"1789",2015-09-20,18,14,12,"Sydney",1,0,0,0
"1790",2015-09-21,23,18,12,"Sydney",1,0,0,1
"1791",2015-09-22,18,16,13,"Sydney",1,0,0,0
"1792",2015-09-23,14,12,11,"Sydney",1,0,0,0
"1793",2015-09-24,14,11,9,"Sydney",1,0,0,0
"1794",2015-09-25,16,13,10,"Sydney",1,0,0,0
"1795",2015-09-26,18,16,12,"Sydney",1,0,0,0
"1796",2015-09-27,17,14,12,"Sydney",1,0,0,0
"1797",2015-09-28,20,16,11,"Sydney",0,0,0,0
"1798",2015-09-29,25,18,11,"Sydney",0,0,0,0
"1799",2015-09-30,20,18,17,"Sydney",1,0,0,0
"1800",2015-10-01,24,20,16,"Sydney",0,0,0,0
"1801",2015-10-02,23,20,17,"Sydney",0,0,0,0
"1802",2015-10-03,30,22,14,"Sydney",0,0,0,0
"1803",2015-10-04,34,26,17,"Sydney",0,0,0,0
"1804",2015-10-05,37,27,16,"Sydney",0,0,0,0
"1805",2015-10-06,35,28,20,"Sydney",0,0,0,0
"1806",2015-10-07,24,21,17,"Sydney",0,0,0,0
"1807",2015-10-08,21,18,16,"Sydney",1,0,0,0
"1808",2015-10-09,24,21,17,"Sydney",0,0,0,0
"1809",2015-10-10,26,21,16,"Sydney",0,0,0,0
"1810",2015-10-11,26,20,15,"Sydney",1,0,1,0
"1811",2015-10-12,29,23,17,"Sydney",1,0,1,0
"1812",2015-10-13,20,19,17,"Sydney",1,0,0,0
"1813",2015-10-14,25,21,17,"Sydney",1,0,0,0
"1814",2015-10-15,26,21,17,"Sydney",0,0,0,0
"1815",2015-10-16,31,24,18,"Sydney",0,0,0,0
"1816",2015-10-17,24,21,19,"Sydney",1,0,0,0
"1817",2015-10-18,22,20,19,"Sydney",1,0,0,0
"1818",2015-10-19,27,23,19,"Sydney",1,0,0,0
"1819",2015-10-20,29,24,19,"Sydney",1,0,1,0
"1820",2015-10-21,29,24,19,"Sydney",1,0,0,0
"1821",2015-10-22,23,19,16,"Sydney",1,0,0,0
"1822",2015-10-23,19,17,14,"Sydney",1,0,0,0
"1823",2015-10-24,24,18,13,"Sydney",0,0,0,0
"1824",2015-10-25,25,20,15,"Sydney",0,0,0,0
"1825",2015-10-26,26,21,17,"Sydney",1,0,1,0
"1826",2015-10-27,19,17,16,"Sydney",1,0,0,0
"1827",2015-10-28,21,17,13,"Sydney",1,0,0,0
"1828",2015-10-29,23,18,13,"Sydney",0,0,0,0
"1829",2015-10-30,24,19,15,"Sydney",0,0,0,0
"1830",2015-10-31,26,21,16,"Sydney",1,0,0,0
"1831",2015-11-01,28,22,17,"Sydney",1,0,1,0
"1832",2015-11-02,32,25,18,"Sydney",1,0,1,0
"1833",2015-11-03,21,19,17,"Sydney",1,0,0,0
"1834",2015-11-04,19,18,17,"Sydney",1,0,0,0
"1835",2015-11-05,23,19,16,"Sydney",1,0,0,0
"1836",2015-11-06,30,24,19,"Sydney",1,0,1,0
"1837",2015-11-07,24,20,17,"Sydney",0,0,0,0
"1838",2015-11-08,20,18,16,"Sydney",1,0,0,0
"1839",2015-11-09,23,18,13,"Sydney",0,0,0,0
"1840",2015-11-10,26,21,16,"Sydney",0,0,0,0
"1841",2015-11-11,23,21,19,"Sydney",1,0,0,0
"1842",2015-11-12,26,22,18,"Sydney",1,0,0,0
"1843",2015-11-13,28,22,17,"Sydney",1,0,1,0
"1844",2015-11-14,20,18,17,"Sydney",1,0,0,0
"1845",2015-11-15,20,18,15,"Sydney",1,0,0,0
"1846",2015-11-16,22,18,14,"Sydney",1,0,0,0
"1847",2015-11-17,26,20,14,"Sydney",0,0,0,0
"1848",2015-11-18,37,27,17,"Sydney",0,0,0,0
"1849",2015-11-19,34,26,18,"Sydney",0,0,0,0
"1850",2015-11-20,43,32,21,"Sydney",0,0,0,0
"1851",2015-11-21,21,19,18,"Sydney",1,0,0,0
"1852",2015-11-22,22,20,18,"Sydney",0,0,0,0
"1853",2015-11-23,23,20,17,"Sydney",0,0,0,0
"1854",2015-11-24,26,22,18,"Sydney",0,0,0,0
"1855",2015-11-25,32,25,18,"Sydney",0,0,0,0
"1856",2015-11-26,39,29,19,"Sydney",0,0,0,0
"1857",2015-11-27,22,19,16,"Sydney",1,0,0,0
"1858",2015-11-28,24,21,18,"Sydney",0,0,0,0
"1859",2015-11-29,27,23,20,"Sydney",1,0,0,0
"1860",2015-11-30,26,22,18,"Sydney",0,0,0,0
"1861",2015-12-01,37,28,20,"Sydney",0,0,0,0
"1862",2015-12-02,21,19,18,"Sydney",0,0,0,0
"1863",2015-12-03,22,19,15,"Sydney",1,0,0,0
"1864",2015-12-04,23,19,15,"Sydney",0,0,0,0
"1865",2015-12-05,26,21,16,"Sydney",0,0,0,0
"1866",2015-12-06,27,22,18,"Sydney",0,0,0,0
"1867",2015-12-07,26,22,19,"Sydney",0,0,0,0
"1868",2015-12-08,26,23,21,"Sydney",1,0,0,0
"1869",2015-12-09,33,26,19,"Sydney",1,0,1,0
"1870",2015-12-10,26,22,19,"Sydney",0,0,0,0
"1871",2015-12-11,36,28,20,"Sydney",1,0,0,0
"1872",2015-12-12,22,20,18,"Sydney",0,0,0,0
"1873",2015-12-13,25,21,18,"Sydney",0,0,0,0
"1874",2015-12-14,28,23,18,"Sydney",0,0,0,0
"1875",2015-12-15,27,23,20,"Sydney",1,0,1,0
"1876",2015-12-16,25,20,16,"Sydney",1,0,1,0
"1877",2015-12-17,27,21,16,"Sydney",0,0,0,0
"1878",2015-12-18,29,24,20,"Sydney",0,0,0,0
"1879",2015-12-19,33,27,20,"Sydney",0,0,0,0
"1880",2015-12-20,32,26,19,"Sydney",0,0,0,0
"1881",2015-12-21,27,23,19,"Sydney",1,0,0,0
"1882",2015-12-22,20,18,17,"Sydney",1,0,0,0
"1883",2015-12-23,24,21,17,"Sydney",1,0,0,0
"1884",2015-12-24,25,21,18,"Sydney",0,0,0,0
"1885",2015-12-25,26,22,17,"Sydney",1,0,0,0
"1886",2015-12-26,27,23,19,"Sydney",1,0,1,0
"1887",2015-12-27,24,20,16,"Sydney",1,0,0,0
"1888",2015-12-28,21,18,15,"Sydney",1,0,0,0
"1889",2015-12-29,23,20,16,"Sydney",0,0,0,0
"1890",2015-12-30,24,19,14,"Sydney",0,0,0,0
"1891",2015-12-31,28,23,18,"Sydney",0,0,0,0
"1892",2016-01-01,26,22,18,"Sydney",0,0,0,0
"1893",2016-01-02,24,21,18,"Sydney",0,0,0,0
"1894",2016-01-03,24,22,19,"Sydney",1,1,0,0
"1895",2016-01-04,24,22,19,"Sydney",1,0,0,0
"1896",2016-01-05,21,19,17,"Sydney",1,0,0,0
"1897",2016-01-06,19,18,17,"Sydney",1,0,0,0
"1898",2016-01-07,22,19,17,"Sydney",1,0,0,0
"1899",2016-01-08,25,20,16,"Sydney",0,0,0,0
"1900",2016-01-09,26,22,18,"Sydney",0,0,0,0
"1901",2016-01-10,28,23,19,"Sydney",0,0,0,0
"1902",2016-01-11,34,28,21,"Sydney",0,0,1,0
"1903",2016-01-12,33,28,22,"Sydney",0,0,0,0
"1904",2016-01-13,28,24,21,"Sydney",0,0,0,0
"1905",2016-01-14,40,28,17,"Sydney",1,0,1,0
"1906",2016-01-15,20,17,14,"Sydney",1,0,0,0
"1907",2016-01-16,22,19,16,"Sydney",1,0,0,0
"1908",2016-01-17,24,20,16,"Sydney",0,0,0,0
"1909",2016-01-18,27,22,17,"Sydney",0,0,0,0
"1910",2016-01-19,33,26,19,"Sydney",0,0,0,0
"1911",2016-01-20,39,31,22,"Sydney",1,0,0,0
"1912",2016-01-21,37,30,23,"Sydney",1,0,1,0
"1913",2016-01-22,27,24,22,"Sydney",1,0,0,0
"1914",2016-01-23,25,23,21,"Sydney",1,0,0,0
"1915",2016-01-24,24,22,20,"Sydney",1,0,0,0
"1916",2016-01-25,25,23,21,"Sydney",1,0,1,0
"1917",2016-01-26,27,23,20,"Sydney",1,0,0,0
"1918",2016-01-27,26,23,20,"Sydney",1,0,0,0
"1919",2016-01-28,29,25,21,"Sydney",1,0,0,0
"1920",2016-01-29,29,26,22,"Sydney",1,0,1,0
"1921",2016-01-30,25,22,19,"Sydney",1,0,1,0
"1922",2016-01-31,31,24,18,"Sydney",0,0,0,0
"1923",2016-02-01,24,22,20,"Sydney",1,0,1,0
"1924",2016-02-02,26,21,16,"Sydney",0,0,0,0
"1925",2016-02-03,30,24,19,"Sydney",0,0,0,0
"1926",2016-02-04,24,21,19,"Sydney",1,0,0,0
"1927",2016-02-05,23,21,19,"Sydney",1,0,0,0
"1928",2016-02-06,26,23,20,"Sydney",1,0,0,0
"1929",2016-02-07,26,23,20,"Sydney",0,0,0,0
"1930",2016-02-08,27,23,19,"Sydney",0,0,0,0
"1931",2016-02-09,26,23,21,"Sydney",1,0,0,0
"1932",2016-02-10,29,24,20,"Sydney",0,0,0,0
"1933",2016-02-11,27,23,20,"Sydney",0,0,0,0
"1934",2016-02-12,29,25,21,"Sydney",0,0,0,0
"1935",2016-02-13,30,26,22,"Sydney",0,0,0,0
"1936",2016-02-14,36,28,21,"Sydney",1,0,1,0
"1937",2016-02-15,27,24,22,"Sydney",0,0,0,0
"1938",2016-02-16,26,23,21,"Sydney",0,0,0,0
"1939",2016-02-17,24,21,19,"Sydney",1,0,0,0
"1940",2016-02-18,26,22,18,"Sydney",0,0,0,0
"1941",2016-02-19,31,26,21,"Sydney",0,0,0,0
"1942",2016-02-20,27,24,23,"Sydney",1,0,0,0
"1943",2016-02-21,26,23,21,"Sydney",1,0,1,0
"1944",2016-02-22,31,26,21,"Sydney",0,0,0,0
"1945",2016-02-23,31,27,22,"Sydney",0,0,0,0
"1946",2016-02-24,32,27,22,"Sydney",0,0,0,0
"1947",2016-02-25,37,29,22,"Sydney",0,0,0,0
"1948",2016-02-26,27,24,23,"Sydney",0,0,0,0
"1949",2016-02-27,27,24,22,"Sydney",0,0,0,0
"1950",2016-02-28,27,24,21,"Sydney",0,0,0,0
"1951",2016-02-29,25,23,21,"Sydney",1,0,0,0
"1952",2016-03-01,30,26,21,"Sydney",1,0,0,0
"1953",2016-03-02,30,26,21,"Sydney",0,0,0,0
"1954",2016-03-03,30,27,23,"Sydney",0,0,0,0
"1955",2016-03-04,30,27,23,"Sydney",0,0,0,0
"1956",2016-03-05,30,25,20,"Sydney",0,0,0,0
"1957",2016-03-06,29,24,19,"Sydney",0,0,0,0
"1958",2016-03-07,30,25,20,"Sydney",0,0,0,0
"1959",2016-03-08,29,26,22,"Sydney",0,0,0,0
"1960",2016-03-09,30,27,23,"Sydney",0,0,0,0
"1961",2016-03-10,25,23,22,"Sydney",0,0,0,0
"1962",2016-03-11,29,26,22,"Sydney",0,0,0,0
"1963",2016-03-12,30,26,22,"Sydney",0,0,0,0
"1964",2016-03-13,30,27,23,"Sydney",0,0,0,0
"1965",2016-03-14,29,25,21,"Sydney",1,0,0,0
"1966",2016-03-15,24,22,19,"Sydney",1,0,0,0
"1967",2016-03-16,24,22,19,"Sydney",1,0,0,0
"1968",2016-03-17,26,23,19,"Sydney",1,0,0,0
"1969",2016-03-18,28,24,19,"Sydney",1,0,0,0
"1970",2016-03-19,21,18,15,"Sydney",0,0,0,0
"1971",2016-03-20,20,18,17,"Sydney",1,0,0,0
"1972",2016-03-21,20,18,15,"Sydney",1,0,0,0
"1973",2016-03-22,21,18,14,"Sydney",1,0,0,0
"1974",2016-03-23,24,19,14,"Sydney",0,0,0,0
"1975",2016-03-24,28,22,17,"Sydney",0,0,0,0
"1976",2016-03-25,25,22,20,"Sydney",1,0,0,0
"1977",2016-03-26,26,21,17,"Sydney",0,0,0,0
"1978",2016-03-27,25,22,19,"Sydney",1,0,0,0
"1979",2016-03-28,24,21,19,"Sydney",1,0,1,0
"1980",2016-03-29,22,21,20,"Sydney",1,0,0,0
"1981",2016-03-30,28,23,19,"Sydney",1,0,0,0
"1982",2016-03-31,23,20,17,"Sydney",0,0,0,0
"1983",2016-04-01,27,22,17,"Sydney",0,0,0,0
"1984",2016-04-02,30,23,17,"Sydney",0,0,0,0
"1985",2016-04-03,24,22,19,"Sydney",1,0,0,0
"1986",2016-04-04,23,21,18,"Sydney",1,0,0,0
"1987",2016-04-05,27,22,18,"Sydney",1,0,0,0
"1988",2016-04-06,34,27,19,"Sydney",0,0,0,0
"1989",2016-04-07,22,20,19,"Sydney",0,0,0,0
"1990",2016-04-08,22,20,18,"Sydney",1,0,0,0
"1991",2016-04-09,23,20,16,"Sydney",0,0,0,0
"1992",2016-04-10,27,21,16,"Sydney",0,0,0,0
"1993",2016-04-11,23,19,14,"Sydney",0,0,0,0
"1994",2016-04-12,21,19,18,"Sydney",1,0,0,0
"1995",2016-04-13,23,19,16,"Sydney",1,0,0,0
"1996",2016-04-14,24,20,16,"Sydney",1,0,0,0
"1997",2016-04-15,26,21,16,"Sydney",0,0,0,0
"1998",2016-04-16,27,22,17,"Sydney",0,0,0,0
"1999",2016-04-17,21,19,18,"Sydney",1,0,0,0
"2000",2016-04-18,22,18,14,"Sydney",1,0,0,0
"2001",2016-04-19,22,19,17,"Sydney",1,0,0,0
"2002",2016-04-20,25,21,17,"Sydney",0,0,0,0
"2003",2016-04-21,26,22,17,"Sydney",0,0,0,0
"2004",2016-04-22,23,20,17,"Sydney",1,0,0,0
"2005",2016-04-23,19,17,16,"Sydney",1,0,0,0
"2006",2016-04-24,21,18,16,"Sydney",1,0,0,0
"2007",2016-04-25,22,17,12,"Sydney",0,0,0,0
"2008",2016-04-26,23,18,14,"Sydney",0,0,0,0
"2009",2016-04-27,25,20,15,"Sydney",0,0,0,0
"2010",2016-04-28,26,21,16,"Sydney",0,0,0,0
"2011",2016-04-29,26,21,16,"Sydney",0,0,0,0
"2012",2016-04-30,27,22,18,"Sydney",1,0,0,0
"2013",2016-05-01,28,22,17,"Sydney",1,0,0,0
"2014",2016-05-02,23,18,13,"Sydney",0,0,0,0
"2015",2016-05-03,26,19,12,"Sydney",0,0,0,0
"2016",2016-05-04,25,20,16,"Sydney",0,0,0,0
"2017",2016-05-05,24,19,13,"Sydney",0,0,0,0
"2018",2016-05-06,24,19,13,"Sydney",0,0,0,0
"2019",2016-05-07,24,18,12,"Sydney",0,0,0,0
"2020",2016-05-08,22,19,16,"Sydney",1,0,0,0
"2021",2016-05-09,23,20,18,"Sydney",1,0,0,0
"2022",2016-05-10,25,21,17,"Sydney",0,0,0,0
"2023",2016-05-11,23,18,13,"Sydney",0,0,0,0
"2024",2016-05-12,25,19,13,"Sydney",0,0,0,0
"2025",2016-05-13,25,19,13,"Sydney",0,0,0,0
"2026",2016-05-14,26,19,12,"Sydney",0,0,0,0
"2027",2016-05-15,25,19,12,"Sydney",0,0,0,0
"2028",2016-05-16,24,18,12,"Sydney",0,0,0,0
"2029",2016-05-17,29,21,14,"Sydney",0,0,0,0
"2030",2016-05-18,22,18,13,"Sydney",0,0,0,0
"2031",2016-05-19,24,18,12,"Sydney",0,0,0,0
"2032",2016-05-20,22,17,12,"Sydney",0,0,0,0
"2033",2016-05-21,21,17,13,"Sydney",0,0,0,0
"2034",2016-05-22,23,18,13,"Sydney",0,0,0,0
"2035",2016-05-23,27,20,13,"Sydney",0,0,0,0
"2036",2016-05-24,21,16,11,"Sydney",0,0,0,0
"2037",2016-05-25,21,16,9,"Sydney",0,0,0,0
"2038",2016-05-26,21,17,12,"Sydney",1,0,0,0
"2039",2016-05-27,18,15,12,"Sydney",0,0,0,0
"2040",2016-05-28,15,12,9,"Sydney",1,0,0,0
"2041",2016-05-29,19,13,7,"Sydney",0,0,0,0
"2042",2016-05-30,17,12,7,"Sydney",0,0,0,0
"2043",2016-05-31,16,12,8,"Sydney",1,0,0,0
"2044",2016-06-01,16,14,12,"Sydney",1,0,0,0
"2045",2016-06-02,18,14,11,"Sydney",1,0,0,0
"2046",2016-06-03,18,15,12,"Sydney",1,0,0,0
"2047",2016-06-04,21,18,15,"Sydney",1,0,0,0
"2048",2016-06-05,20,17,14,"Sydney",1,0,1,0
"2049",2016-06-06,18,15,12,"Sydney",1,0,0,0
"2050",2016-06-07,19,14,11,"Sydney",1,0,0,0
"2051",2016-06-08,21,16,11,"Sydney",0,0,0,0
"2052",2016-06-09,23,19,15,"Sydney",1,0,0,0
"2053",2016-06-10,22,17,12,"Sydney",0,0,0,0
"2054",2016-06-11,20,16,11,"Sydney",0,0,0,0
"2055",2016-06-12,17,12,7,"Sydney",0,0,0,0
"2056",2016-06-13,19,13,7,"Sydney",1,0,0,0
"2057",2016-06-14,22,16,9,"Sydney",0,0,0,0
"2058",2016-06-15,20,14,9,"Sydney",0,0,0,0
"2059",2016-06-16,22,16,9,"Sydney",0,0,0,0
"2060",2016-06-17,20,16,11,"Sydney",1,0,0,0
"2061",2016-06-18,20,17,14,"Sydney",1,0,0,0
"2062",2016-06-19,20,17,14,"Sydney",1,0,0,0
"2063",2016-06-20,21,18,15,"Sydney",1,0,0,0
"2064",2016-06-21,19,17,14,"Sydney",0,0,0,0
"2065",2016-06-22,21,17,12,"Sydney",0,0,0,0
"2066",2016-06-23,19,14,9,"Sydney",0,0,0,0
"2067",2016-06-24,17,13,9,"Sydney",1,0,0,0
"2068",2016-06-25,14,10,7,"Sydney",0,0,0,0
"2069",2016-06-26,16,10,5,"Sydney",0,0,0,0
"2070",2016-06-27,11,10,9,"Sydney",1,0,0,0
"2071",2016-06-28,15,12,8,"Sydney",0,0,0,0
"2072",2016-06-29,18,12,7,"Sydney",0,0,0,0
"2073",2016-06-30,17,11,6,"Sydney",0,0,0,0
"2074",2016-07-01,16,12,9,"Sydney",0,0,0,0
"2075",2016-07-02,18,13,8,"Sydney",0,0,0,0
"2076",2016-07-03,18,12,6,"Sydney",0,0,0,0
"2077",2016-07-04,16,11,6,"Sydney",0,0,0,0
"2078",2016-07-05,19,13,8,"Sydney",1,0,0,0
"2079",2016-07-06,18,14,10,"Sydney",1,0,0,0
"2080",2016-07-07,17,14,13,"Sydney",1,0,0,0
"2081",2016-07-08,16,13,12,"Sydney",1,0,0,0
"2082",2016-07-09,16,12,8,"Sydney",1,0,0,0
"2083",2016-07-10,18,14,11,"Sydney",1,0,0,0
"2084",2016-07-11,20,17,13,"Sydney",1,0,0,0
"2085",2016-07-12,21,16,11,"Sydney",0,0,0,0
"2086",2016-07-13,14,11,8,"Sydney",0,0,0,0
"2087",2016-07-14,17,11,6,"Sydney",0,0,0,0
"2088",2016-07-15,16,11,6,"Sydney",0,0,0,0
"2089",2016-07-16,17,12,7,"Sydney",0,0,0,0
"2090",2016-07-17,20,16,12,"Sydney",1,0,0,0
"2091",2016-07-18,25,17,9,"Sydney",0,0,0,1
"2092",2016-07-19,25,19,14,"Sydney",1,0,0,0
"2093",2016-07-20,18,17,15,"Sydney",1,0,0,0
"2094",2016-07-21,17,16,14,"Sydney",1,0,0,0
"2095",2016-07-22,27,19,12,"Sydney",1,0,0,0
"2096",2016-07-23,18,14,11,"Sydney",1,0,0,0
"2097",2016-07-24,15,11,7,"Sydney",0,0,0,0
"2098",2016-07-25,19,13,7,"Sydney",0,0,0,0
"2099",2016-07-26,18,13,9,"Sydney",0,0,0,0
"2100",2016-07-27,19,14,11,"Sydney",0,0,0,0
"2101",2016-07-28,20,14,8,"Sydney",0,0,0,0
"2102",2016-07-29,19,13,7,"Sydney",0,0,0,0
"2103",2016-07-30,17,12,8,"Sydney",0,0,0,0
"2104",2016-07-31,21,16,11,"Sydney",0,0,0,0
"2105",2016-08-01,19,14,9,"Sydney",1,0,0,0
"2106",2016-08-02,15,13,11,"Sydney",1,0,0,0
"2107",2016-08-03,15,12,10,"Sydney",1,0,0,0
"2108",2016-08-04,16,13,11,"Sydney",1,0,0,0
"2109",2016-08-05,15,12,10,"Sydney",1,0,0,0
"2110",2016-08-06,16,12,9,"Sydney",1,0,0,0
"2111",2016-08-07,16,13,10,"Sydney",0,0,0,0
"2112",2016-08-08,18,13,8,"Sydney",0,0,0,0
"2113",2016-08-09,20,14,8,"Sydney",0,0,0,0
"2114",2016-08-10,26,20,14,"Sydney",0,0,0,0
"2115",2016-08-11,20,16,10,"Sydney",0,0,0,0
"2116",2016-08-12,19,13,7,"Sydney",0,0,0,0
"2117",2016-08-13,20,14,8,"Sydney",0,0,0,0
"2118",2016-08-14,18,13,9,"Sydney",0,0,0,0
"2119",2016-08-15,21,14,9,"Sydney",0,0,0,0
"2120",2016-08-16,21,16,9,"Sydney",0,0,0,0
"2121",2016-08-17,24,17,11,"Sydney",0,0,0,0
"2122",2016-08-18,23,17,11,"Sydney",0,0,0,0
